A_id,B_id
32852,35098
32852,2330
32852,2331
32852,35099
32852,35102
86,35113
86,35118
86,2350
32854,2355
32854,35124
87,35136
87,35137
32855,2376
32855,35145
32855,2377
32855,35146
32855,2379
32855,35147
32855,2381
32855,35151
32855,35156
32856,2391
32856,35159
32857,35164
32857,2396
32857,2398
32857,35166
32857,35167
32857,2399
90,35174
90,2406
90,2407
90,2410
90,35178
90,2411
90,35179
90,2412
32861,2427
32861,35195
32861,2429
32861,35197
32861,35198
32861,2430
32861,35200
32861,2432
32861,35201
32861,2434
93,35212
93,35213
93,2445
93,35214
93,2446
93,35215
93,35216
94,2455
94,35223
94,2456
94,35226
94,2459
94,2460
94,35228
94,35231
96,35233
96,2466
96,35235
96,2467
96,35237
96,2470
96,2471
32865,35247
32865,2479
32865,2480
32865,35248
32865,2481
32865,35250
32865,2486
32865,2487
32865,2488
32866,35275
32866,2508
32866,2509
32866,35279
32866,2512
32866,2513
32866,35283
98,35288
98,35291
98,2524
98,35293
98,35294
98,35295
98,2528
99,35305
99,35307
99,2541
99,2543
99,35312
99,2545
32868,35321
32868,2555
32868,2557
32868,2558
32868,35327
32868,2560
32868,35329
32868,35330
32868,35332
32870,35336
32870,2569
32870,35338
32870,35339
32871,2586
32871,35356
32871,2589
32871,35358
32871,35359
32871,2591
32871,2592
32871,2593
32871,2594
32874,2603
32874,2604
32874,35372
32874,2605
32874,35373
32874,35374
106,35378
106,2612
106,2614
106,2615
106,35384
106,35385
106,35386
106,2619
106,35388
106,2620
32875,35390
32875,2623
32875,35391
32875,35395
32875,2629
32875,35397
32875,35398
109,2644
109,2645
109,35413
112,2647
112,35416
112,2649
112,35419
112,2651
112,2652
112,35422
114,2658
114,2659
114,35429
114,2661
114,35430
114,35433
114,2666
114,2669
114,35440
114,35441
32883,2686
32883,35454
32883,35456
32883,2689
32883,2690
32883,35458
32884,2702
32884,2703
32887,35477
32887,35478
32887,35480
32887,35481
32887,2714
119,2723
119,35493
32888,2742
32888,35510
32888,2743
32888,2745
32888,35514
120,35522
120,2754
120,35523
120,2756
120,35525
122,35537
122,35539
122,35542
122,35543
122,2776
122,35544
123,35557
123,2790
123,35558
123,2791
123,2793
123,35561
123,2794
123,35562
124,35574
124,35578
124,35579
124,2811
124,35580
124,2813
124,35581
124,2814
32893,35590
32893,2822
32893,2823
32893,35591
32893,2824
32893,2827
32893,2828
32893,35596
32893,2831
32894,35604
32894,2836
32894,2837
32894,35606
32894,2840
32894,35608
32894,2841
32894,35610
32894,2842
127,2853
127,35623
127,35625
127,35626
127,35627
32897,35634
32897,2866
32897,35636
32897,35637
32897,2869
32897,35638
32897,35639
32897,2871
32897,35641
32897,2873
129,35649
129,2882
32898,35663
32898,35664
32898,2897
32898,2900
32898,35669
32898,35670
32898,2903
32898,2904
130,35678
130,2911
130,2912
130,35681
130,2914
130,35682
130,35683
134,35688
134,35689
134,35692
32902,2932
32902,35701
32902,2935
32902,35703
32902,2936
32902,35705
32902,2937
32902,35706
32902,35707
32902,2943
135,2945
135,35714
135,2947
135,35715
137,35719
137,35721
137,35722
137,35723
137,2957
137,35726
137,35727
137,2960
32906,2963
32906,2966
32906,35735
32906,2968
32906,35736
32906,2969
32906,35739
32906,35740
32906,35741
32906,2975
139,35752
139,2984
140,2996
140,2997
140,35766
140,3005
140,3006
140,3008
140,35776
140,35778
140,3010
32911,35787
32911,35790
32911,3024
32911,35794
145,35800
145,3032
145,3033
145,35802
145,3034
145,3035
145,3037
32913,35820
32913,3053
32913,35821
32913,3055
32913,3061
32913,35830
32913,3062
32913,35831
32913,3065
146,35844
146,3076
146,3078
148,35855
148,35857
152,35872
152,3105
152,3107
152,3109
152,35877
152,35878
32922,35891
32922,35893
32922,35894
32922,3126
155,35903
155,35904
155,35905
155,35908
155,3140
155,3143
155,3145
155,3146
155,35915
155,3148
32923,3151
32923,3153
32923,35921
156,35932
156,3165
156,35934
156,3167
156,35936
156,3169
156,35937
156,3172
156,3174
157,3185
157,35954
157,35961
157,3197
157,35965
157,35966
32928,35972
32928,35973
32928,3208
32928,3211
32928,3212
161,35990
161,35991
161,3223
161,35992
161,35993
161,35994
163,3239
163,36008
163,36010
163,36011
32931,36016
32931,36020
164,36032
164,36033
164,3270
164,36042
164,3274
164,3275
164,3277
164,3278
164,3279
166,3285
166,36055
168,3300
168,3301
168,3302
168,3304
168,36074
168,36075
168,3312
168,36081
32937,3319
32937,36089
32937,3322
32937,36090
32937,3323
32937,36091
32937,3324
32937,36092
32938,36097
32938,3332
32938,36102
32938,36103
32938,36104
32938,3337
32939,36114
32939,36117
32939,3349
172,3357
172,3359
172,3360
32941,36137
32941,3373
32941,3375
32941,36143
32941,36146
32941,3378
32941,3379
32941,3380
32941,36149
32943,3396
32943,36165
32943,3398
32946,36172
32946,3406
32946,36175
32946,3409
32946,36178
32946,3410
32946,3412
32946,36181
32946,3413
32947,36184
32947,3416
182,3423
182,36193
182,3426
182,3427
182,3428
182,3429
32950,36210
32950,3442
32950,3443
32951,36215
32951,3448
32951,3449
32951,3454
32952,3459
32952,3461
32952,36229
32952,3462
32952,36230
32952,3463
32952,3464
186,36237
186,36238
186,3471
186,36239
186,3472
186,36240
32955,3484
32955,3487
32955,36255
32955,3489
32955,3490
32955,36258
32955,36259
32956,36268
32956,36269
32956,36273
32956,36275
32956,36276
32956,36277
32956,3510
32957,36280
32957,3516
32957,3517
32957,3518
32957,36287
32959,36292
32959,36295
32959,3527
196,36303
196,36306
196,3538
196,3539
196,3542
196,36311
196,3545
32964,3556
32964,36325
32965,3567
32965,3568
32965,36339
32965,3572
32965,36342
32965,3574
200,36357
200,36360
200,3593
200,36362
201,3609
201,36377
201,3612
201,36383
201,36384
201,3616
201,3617
201,3620
201,36391
32970,36396
32970,3629
32970,36397
32970,36402
32970,3639
32970,36408
204,36415
204,3648
204,36416
204,36417
204,36418
204,3651
205,3657
205,3658
205,3661
205,36429
32973,36435
32973,3667
32973,36437
32973,3669
32973,3672
32973,3675
32973,36443
32973,36444
206,3684
206,36453
206,36454
206,36455
206,36457
206,3689
32975,3697
32975,36467
32975,36468
32975,36469
32975,3703
32975,36471
32975,36472
32975,36473
32975,36475
208,36486
208,3718
32977,3725
32977,36493
32977,3727
32977,3728
32977,3730
32977,3732
32977,36500
210,3741
210,3742
210,36511
210,3743
210,36514
32979,36523
32979,36524
32979,3757
32979,36526
211,36540
211,36541
211,3774
211,36542
211,3775
211,3777
211,36545
212,36558
212,3791
212,36560
212,3795
212,3797
213,36573
213,3805
32981,3809
32981,3810
32981,36580
32981,3812
217,3817
217,3818
217,36587
222,3832
222,36601
222,36602
222,3834
32990,36617
32990,3850
32990,36620
32991,3868
32991,3869
32991,3871
32991,36640
32991,3872
223,3883
223,36651
223,36652
223,36653
223,36654
223,3887
223,36655
32992,36673
32992,3907
32992,3908
32992,36676
32992,36677
32992,36678
32992,36679
32993,3925
32993,36695
32993,3930
32993,36699
32993,36700
32993,36703
32993,3936
32993,36704
225,3943
225,36711
226,3951
226,3952
226,3953
226,36722
226,3954
226,3955
226,3956
226,3957
32995,36740
32995,3973
32995,36741
32995,3974
32995,36744
32995,3977
32995,36746
32995,3979
32996,3993
32996,3994
32996,36762
32996,36764
32996,36766
32996,3999
228,36780
228,4012
228,4015
228,36785
228,36786
228,4018
228,36787
228,36788
228,4021
32997,4028
32997,36797
32997,36798
32997,4030
32997,4032
32997,36801
32997,4033
32997,4035
32998,36807
32998,4041
32998,36810
32998,36814
32998,4047
32998,4048
232,4058
232,36826
232,36827
232,36830
232,4063
234,36847
234,4079
234,4080
234,4086
234,4090
234,4091
234,36860
33003,36869
33003,36870
33003,36873
33003,4106
33003,4107
33003,36877
236,36885
236,4117
236,4118
33005,36897
33005,36898
33005,36902
33005,36905
33005,4140
33005,4141
33005,36910
33005,4145
33005,4146
33005,4147
237,36928
237,4161
237,36930
237,4163
237,36931
237,4164
237,4168
237,4169
237,36937
238,4177
238,4178
238,36946
238,4179
238,36948
238,4180
238,4181
238,36949
33006,36968
33006,36970
33006,4202
33006,4204
33006,4205
33006,36973
33006,4206
33006,4209
33006,36978
240,36982
240,4215
240,36985
240,4218
33009,36992
33009,4225
33009,36995
33009,36996
33009,4228
33009,36997
241,37003
241,4237
241,37005
241,4238
241,4239
241,37007
241,4240
241,37008
241,37009
33010,4250
33010,37020
33010,4254
33010,37022
33010,37023
243,37032
243,4268
243,37036
243,37037
243,4270
243,37038
243,4271
245,37041
245,4274
245,37044
245,4276
245,4277
33014,37053
33014,4287
33014,4289
33014,37058
33014,4290
33014,4291
33014,37060
33014,4294
33014,4296
33014,37064
33015,4303
33015,4306
33015,4307
33015,37076
33015,37077
33015,4309
33015,37079
33015,37080
247,4321
247,37091
247,37092
247,4325
247,37094
247,37095
247,4327
33016,37109
33016,4342
33016,37110
33016,4343
33016,4344
33016,37113
33016,4346
33016,4348
33016,37117
33017,37124
33017,4357
33017,37125
33017,37129
33017,4361
251,37133
251,4366
251,37136
251,4368
256,37148
256,4380
256,4384
256,37152
256,4386
256,37154
256,4387
256,37156
256,37158
256,4391
33025,37169
33025,37170
259,37173
259,4405
259,37176
259,4409
259,4411
259,37181
33028,4425
33028,4426
33028,4427
33028,4429
33028,37198
33028,4430
260,4438
260,4439
260,37207
260,37209
260,37210
260,4443
260,4444
261,37216
261,37217
262,4460
262,4463
262,37232
263,37241
263,37242
263,4474
264,37248
264,4480
264,4482
264,37250
264,4484
33034,4492
33034,37260
33034,4494
33034,37262
33034,4495
267,4504
267,37273
267,37275
267,4511
267,4512
267,37281
267,37282
33035,37288
33035,37290
33035,37291
33035,4523
33035,4524
33035,37293
33035,4526
268,37304
268,37305
268,4539
33039,37311
33039,37314
33039,4546
33039,4549
33039,37318
33039,37320
33039,4555
33039,37324
275,4564
275,4567
275,4568
275,37337
275,4570
275,37339
275,37340
275,4572
276,4575
276,37343
276,4576
276,37344
276,4577
276,4578
278,4587
278,37356
278,37357
278,4590
278,37358
278,4591
278,37359
278,4592
278,37360
33049,4599
33049,4601
282,4611
282,4612
282,37380
282,37382
282,4616
282,37385
33050,37401
33050,4633
33050,37404
33050,4637
33052,4642
33052,4643
33052,37412
33052,4645
284,4650
284,4655
284,4657
284,4660
284,37431
33053,37441
33053,4675
33053,37444
33053,4676
33053,4677
33053,37446
33053,4678
33053,37449
33053,4682
288,4685
288,4686
288,37454
288,37455
288,4688
288,37456
288,37457
288,4689
288,4690
288,37458
33057,37467
33057,37470
33057,37471
33057,4704
290,37476
290,4708
290,37482
290,4716
290,37484
290,37486
290,37487
290,4719
290,4721
290,37489
291,4725
291,37493
291,37494
33061,37507
33061,4745
33061,37513
33061,4747
33061,37515
33061,4748
33061,4750
33061,37518
33061,37519
