A_id,B_id
468,2139
33453,34919
33453,2151
33453,2153
33453,34921
33453,34924
33453,2156
33453,34926
33453,34928
33453,2161
33453,2163
319,2175
319,2176
319,2178
319,34948
33137,2189
33137,34958
33137,2191
33137,34961
33137,34962
33137,2194
33137,34963
493,2205
493,34973
493,2206
493,34975
493,34977
493,2209
493,2210
337,2218
337,34986
337,2219
337,34988
337,2220
337,34989
337,34991
337,2224
337,2226
150,2231
150,35001
150,2234
150,35004
150,35006
150,35009
150,35013
150,2246
150,2247
150,35015
33474,35024
33474,35025
33474,35032
33474,35033
33474,2265
33474,2267
32993,35042
32993,35043
32993,2276
32993,35045
32993,2278
32993,35048
32993,2281
32993,2282
32993,35052
32993,2285
33158,2301
33158,35070
33158,2303
33158,35071
33158,2304
33158,35072
33158,35074
436,35081
436,2313
436,2314
436,2316
436,2317
33242,2323
33242,35091
33242,2324
33242,2325
33242,35094
33242,2327
33242,35095
33242,35096
33242,35097
33242,2331
630,2341
630,2342
630,2345
630,35113
630,35115
630,35117
314,35123
314,2355
314,2356
314,35125
629,35151
629,35152
629,2386
629,35154
629,2387
629,2388
629,35157
629,2390
33543,35170
33543,2404
33543,35174
567,35178
567,35180
558,35193
558,35194
32967,2428
32967,35199
32967,35200
32967,35201
377,35216
377,2449
377,35219
377,35221
377,35223
377,2456
377,35224
377,35226
377,2459
377,35227
32942,35234
32942,2467
32942,35236
32942,2468
32942,2470
32942,35240
32942,2473
32942,35241
32942,35242
32942,35244
224,35252
224,35253
224,2486
224,2487
224,2488
701,35267
701,35268
701,2503
701,2504
701,35273
701,2506
33056,35283
33056,2515
33056,2518
33056,35286
33056,35287
33056,2521
33479,35291
33479,35292
33479,2525
33479,2526
33479,35295
33479,35296
33479,35297
33103,2543
33103,35312
33103,2546
33103,35316
33103,35317
33103,2549
33103,2550
33103,35318
33103,35319
33423,35330
33423,2566
717,35342
717,35346
717,2578
717,2579
717,2580
717,35348
717,2581
33199,2587
33199,2588
89,2604
89,35373
32916,2618
32916,35386
32916,2623
32916,35392
32916,35395
32916,35397
32916,35398
32916,2631
32916,35399
33280,2643
33280,35412
33280,35416
525,35421
525,2653
525,2654
447,35427
447,35428
447,2660
447,2664
447,2666
447,35434
447,35438
33295,2673
33295,2674
33295,2675
33295,2676
33295,35444
33295,2677
33295,2678
33295,35446
33295,2679
33295,2681
32848,35463
32848,2697
32848,35465
32848,2699
32848,35468
32950,35479
32950,2711
32950,35480
32950,35481
33135,2719
33135,35487
33135,2720
33135,35488
33135,2721
33135,35490
33135,2722
33135,35491
32959,2737
32959,35507
32959,35508
33093,2743
33093,35511
33093,2744
33093,35512
33093,35513
33093,2746
33093,35515
353,35528
353,35531
353,2765
33355,35537
33355,35540
33355,2773
33539,2776
33539,2777
33539,2778
33539,35547
33539,2779
33539,2780
32796,2791
32796,35560
32796,35563
32796,35564
32796,35566
32796,2799
32796,2801
32796,35570
612,35573
612,2806
612,35574
612,2807
33144,2811
33144,35581
33144,35582
33144,2814
33144,2816
33144,2818
33144,35587
33144,35592
33327,2832
33327,35600
33327,2834
33327,2837
33327,2838
33274,2847
33274,2850
33274,2851
33274,35622
33274,35624
33274,2858
33274,2859
33274,35628
33274,2861
653,35641
653,2875
653,35643
653,2878
33233,2890
33233,2891
33233,35659
33233,2893
61,2895
61,35663
61,2897
61,2898
61,35666
61,35667
296,2903
296,2904
686,2908
686,2910
686,35679
686,35680
686,35681
686,2913
686,2914
686,35684
586,2932
586,35700
586,2933
586,35702
586,2937
586,2938
586,2939
33008,2946
33008,2947
33008,35715
670,2955
670,35724
670,2959
670,35727
670,35728
670,2960
670,35731
670,2963
670,35734
670,35737
371,2977
371,35746
371,35748
371,35749
734,35757
734,2989
734,35759
734,35760
734,2994
734,35765
734,3000
734,35768
379,35785
379,3020
379,3024
379,35794
379,3027
379,3028
215,3037
215,35805
215,35807
215,3039
215,3040
215,3041
215,35811
215,35812
215,3046
540,3059
540,35828
540,3060
645,3071
645,35840
645,3073
645,35841
645,3074
645,35847
33071,3086
33071,3087
33071,3088
146,3104
146,3106
146,3108
146,35877
146,3109
146,35879
146,3111
32871,35890
32871,35892
32871,3126
32871,3127
320,3132
320,3141
320,35910
320,3143
320,35912
320,35914
157,3153
157,3154
157,35924
157,3157
33087,35936
33087,35938
33087,3170
33087,35939
33087,35942
33087,35944
33485,3185
33485,3186
33451,35969
33451,3201
33451,35971
33451,3203
33451,3204
33451,3205
33451,35974
33451,3207
750,35979
750,35980
750,35981
750,35982
750,35983
750,3216
750,35984
272,35994
272,3227
272,35996
272,35997
272,3230
272,3231
272,3232
272,36002
272,3235
33157,36005
33157,3239
33157,3240
33157,36009
33157,36010
33157,3243
33157,36012
33157,3244
596,3254
596,3255
596,3257
596,3258
596,36026
596,36027
596,3260
596,36028
596,3261
596,36030
33105,36037
33105,3269
33105,36040
33379,36047
33379,36049
33379,3281
12,36057
12,36059
12,36062
12,36063
33005,36070
33005,3304
33005,36073
33005,36074
305,3315
305,36083
305,36084
219,36092
219,36094
219,36096
84,36100
84,3332
84,36101
84,3334
84,36103
84,36104
84,36105
84,36106
84,36107
84,3341
669,3348
669,36117
669,36118
669,3350
669,36120
33076,3363
33076,36134
486,3370
486,36140
486,3372
486,36141
486,3373
32894,36146
32894,3378
32894,3379
32894,3381
32894,3382
32894,36150
32894,36154
163,36157
163,3390
163,3393
163,36161
163,3394
33447,3403
33447,36171
33447,36172
33447,36174
33447,3407
33447,36175
33447,3409
33447,3410
32782,3416
32782,36187
32782,3419
32782,36188
32782,3420
32782,36189
32782,36192
32782,36193
32782,36194
32865,36200
32865,36201
32865,36202
566,36210
566,36215
566,3449
566,3450
566,36219
566,3451
32896,3458
32896,36227
351,3473
351,36241
351,36242
351,36243
351,3477
351,36245
351,3478
351,36247
33380,3481
33380,36251
33380,36252
33380,3485
33380,3486
33380,3487
33380,3488
33380,36257
346,3501
346,36269
346,36273
346,3506
346,36275
346,3507
139,3516
139,36285
139,36286
452,36300
452,36301
452,3533
452,36302
452,36303
452,36305
33396,3544
33396,3545
33396,36313
33169,3557
33169,36330
33169,3563
33169,3564
33169,36332
33169,3565
3,36335
3,3568
3,36336
3,36337
33070,36344
33070,3577
33070,36345
32775,3587
32775,3588
32819,36366
32819,3599
32819,36367
32819,3600
32819,3601
32819,36369
32819,3602
32819,36370
32819,3604
32819,3605
532,36380
532,36381
532,3614
532,36383
532,3615
532,36384
532,3616
532,3617
532,36385
33321,36391
33321,36393
33321,3625
33321,36396
33321,36397
33321,36398
161,36404
161,3636
161,3637
161,36406
161,3638
161,3641
161,36410
161,3642
161,3643
161,36412
749,3654
749,3655
749,3656
749,36425
749,3658
749,3662
749,36430
749,36431
749,3663
749,3665
32877,3670
32877,3671
32877,36440
32877,3673
32877,3674
32877,36442
32877,3676
292,36447
292,36448
292,36449
32826,36467
32826,36468
32826,36469
32826,36471
32826,3704
234,36486
234,3720
234,36488
234,3723
234,3724
234,36492
234,3725
234,36493
234,36495
32878,3737
32878,36505
32878,3738
32878,36506
32878,3742
32878,36511
33114,3749
33114,36517
33114,36520
33114,36521
33114,36522
742,3766
742,36534
742,36537
742,36538
742,36539
742,3771
742,36540
742,3773
742,3774
742,36542
565,36550
565,36555
565,3788
565,36560
565,3793
32784,3804
32784,36572
32784,36573
32784,3806
32784,3807
32784,3808
32784,36579
32784,36581
33287,36584
33287,3819
33287,36591
33287,3823
317,36596
317,3829
317,36599
317,3832
317,36603
317,3835
33134,3839
33134,36609
33134,36610
33134,36614
33134,3847
33134,36615
392,36621
392,36622
33222,3859
33222,3861
33059,3873
33059,3874
388,3887
388,3889
388,36657
388,3890
388,36659
388,36660
388,3893
32892,36664
32892,36667
32892,3899
32892,36668
32892,36669
32892,3901
32892,36671
32892,36675
162,3910
162,36678
162,36679
162,3911
162,36680
162,3913
162,3914
162,3915
401,3926
401,36695
401,3928
401,3929
401,3932
401,3934
401,3936
401,36704
33325,36708
33325,3941
33325,3943
33325,3945
33325,36714
33325,36716
33325,36717
33325,3949
33325,3950
33325,3951
33388,3966
33388,36734
33388,36735
33388,36737
33388,3969
33388,3971
33388,36741
33388,36742
33388,36743
33388,3975
715,36746
715,36748
715,36749
715,3981
715,3982
715,36751
715,36752
715,3985
715,36754
121,36766
121,36767
121,4000
121,36769
121,4001
121,36770
121,4002
121,36771
121,36772
121,4004
33192,36784
33192,4017
33192,36787
33192,4019
33192,36788
33192,36789
33192,36790
33192,4023
33192,36792
33192,36793
33500,36798
33500,36799
33500,36801
33500,36802
33500,4034
33500,36803
33270,4041
33270,4042
33270,4044
33259,4056
33259,36824
33259,36825
33259,4058
33259,36828
33259,4060
32958,4073
32958,36845
32958,4077
32958,4078
32958,36847
32958,4080
32958,36849
32958,4081
32895,36852
32895,4085
32895,36853
32895,36854
33100,4090
33100,36860
33100,4092
33100,36861
33168,36864
33168,36865
33168,4097
33168,36866
33168,36867
33168,36868
33168,4103
33168,36873
33168,36874
33168,4106
33319,36880
33319,4112
33319,4113
33319,36881
32905,36892
32905,36893
32905,36895
32905,4129
32905,36898
32905,4131
32905,4133
32905,36901
32905,4134
32905,4136
223,4148
223,4151
223,36921
223,36922
223,36923
223,4156
223,36924
223,4157
80,36937
80,4170
80,4173
80,36942
80,4175
80,36944
32934,4192
32934,36960
91,4198
91,36967
91,4199
91,4201
91,36970
91,36972
33178,4206
33178,36974
33178,36977
33178,36978
33178,4210
33178,36979
33178,4211
475,36999
475,4231
475,4232
475,4233
475,37002
475,37004
33195,37016
33195,37017
33195,4250
33195,4252
33195,37023
33195,4255
33195,37025
33195,4258
33391,37034
33391,4267
33391,37035
186,4269
186,37038
186,4271
186,4272
186,37041
186,4274
186,37042
186,4276
186,37044
33454,37051
33454,4284
33454,37052
33454,4287
187,4292
187,4293
187,37061
187,37062
187,4295
187,4296
187,37066
187,4298
187,37068
6,4313
6,4314
6,37082
6,4317
6,37086
6,4320
6,4322
32920,37106
32920,37108
32920,37111
32920,37112
32920,37114
32920,37118
32920,4351
32920,37119
282,4360
282,4361
282,4368
282,4369
282,4370
594,4380
594,4381
33310,37154
33310,37158
33310,4392
33310,37160
33310,4394
33310,4395
33310,4396
33310,37165
33310,4397
33310,37166
33230,37168
33230,4401
33230,37169
33230,4402
33230,37172
33230,4408
33230,4409
33230,4410
33230,4411
198,37187
198,37190
198,4423
198,37192
198,37193
198,37194
198,4428
198,37197
198,37198
588,37209
588,4443
588,37213
588,4445
588,37214
33413,37220
33413,37221
33413,4453
33413,37222
33413,4455
33413,37224
33413,37226
158,4462
158,37231
158,37234
158,4466
158,37235
158,4468
158,37238
158,37239
158,37241
32803,4480
32803,37249
32803,37250
32803,37251
32803,4483
32803,37252
32803,4485
32803,4486
32803,37255
32803,37256
112,37270
112,4503
112,37274
112,37275
112,37276
112,37277
112,4510
112,37279
32943,4526
32943,4527
32943,37295
32943,37296
328,37307
328,37309
328,4544
328,37313
328,4546
328,37318
328,37319
328,4552
391,37325
391,4558
519,37332
519,37333
519,4567
519,37337
519,4569
519,4570
552,4577
552,4578
552,4579
552,37347
552,37348
552,4580
290,4586
290,4588
290,4589
290,37357
290,37358
290,4591
290,4592
290,4594
33117,37365
33117,4598
33117,37367
33117,4599
33117,37370
32866,37384
32866,37386
32866,37387
33417,4623
33417,37395
33417,37396
33417,4632
33417,37400
714,4640
714,4641
714,37409
714,37410
714,4643
714,37411
714,37412
714,37413
714,4646
714,4647
611,4654
611,37424
152,37435
152,4668
152,4669
152,4673
152,37442
152,4675
152,37443
152,4677
152,37445
33354,37453
33354,4686
33354,37454
33354,37456
33354,4689
585,4695
585,37464
585,4698
585,37467
585,37468
585,4701
585,37469
585,37470
585,4702
585,37471
722,37474
722,4706
722,37475
722,37476
722,37478
722,4711
722,4712
722,4714
33373,37491
33373,37493
33452,4741
33452,37511
33452,37512
33452,37513
33452,4746
32917,37517
32917,4750
32917,37520
32917,4753
32917,37522
32917,4755
32917,4756
32917,4757
32917,37526
329,37541
329,4774
329,4775
33406,4781
33406,37550
33406,4783
74,4789
74,37558
33129,37574
33129,4807
33129,4808
33129,4810
33129,4813
33129,37581
33129,4814
33129,37582
33129,4815
33082,37594
33082,4827
33082,37596
33082,37597
33082,4829
33082,37599
33082,4835
33082,4836
639,37614
639,37619
639,4851
639,37620
639,37622
639,4854
639,4856
639,37628
33531,4868
33531,37638
33531,4870
33531,37639
33531,37642
523,4878
523,37646
523,4879
523,4882
523,37651
523,4884
523,37653
259,37657
259,4892
259,4894
259,37663
259,37664
259,4897
259,4898
259,4899
259,37667
249,4902
249,37672
249,4904
249,37673
249,4909
249,37678
32962,37690
32962,4923
32962,37691
32962,37692
32962,37693
32962,4925
32962,4926
32962,4927
32962,4928
32962,37696
660,4947
660,37716
660,4948
660,4949
33320,37722
33320,4955
33320,37723
33320,4956
33320,37728
33320,4961
33320,37729
33320,4962
32772,37737
32772,4970
106,4978
106,37747
106,4980
106,37749
106,4982
106,4983
106,37752
106,4984
356,4990
356,37758
356,37759
356,37760
356,4993
356,37762
356,4994
356,37763
356,37764
356,37765
545,5011
545,37779
545,37780
545,37783
545,5015
545,37785
129,5025
129,37793
129,5027
129,37796
129,5028
33069,5036
33069,5037
33069,37806
33069,37809
33069,5041
174,5052
174,37820
32960,37825
32960,5057
33254,5067
33254,37837
82,37843
82,5078
82,37847
82,5081
82,5082
33051,5090
33051,5091
33051,37860
33051,5092
33051,5093
33051,37861
33051,5094
33051,37863
7,5113
7,37882
7,37883
7,5118
7,5119
7,37887
7,37890
7,5123
7,5124
527,5136
527,37905
33119,37918
33119,5151
33119,37920
33119,5152
33119,5153
573,5155
573,5156
573,5157
573,37925
573,5158
573,5161
573,5162
92,5165
92,37933
92,37935
92,37936
92,5170
92,37940
633,37950
633,5183
633,37952
633,5185
633,37953
633,5186
633,5189
633,37958
681,5198
681,5207
681,5209
681,5210
681,5213
641,37997
641,5231
641,38000
641,5233
641,5234
641,5235
641,38003
641,5236
641,38004
641,5237
33277,38015
33277,5247
33277,38016
33277,5250
33277,38018
33277,5251
33277,5253
33277,38021
33277,38022
33390,38032
33390,38033
33390,38034
33390,5268
33390,38037
33390,5272
33390,5273
33390,5275
33390,38045
237,38060
237,38062
757,5304
757,38072
757,5305
32827,38087
32827,5322
32827,38092
32827,38094
32827,38096
32827,38097
32827,38098
32827,5331
33468,5336
33468,38105
33399,38119
33399,5352
33399,38120
33399,5353
33399,5354
33524,5364
33524,38136
33524,5368
33524,38139
33524,5371
33524,5375
33524,38144
33524,5377
90,5380
90,38149
255,5392
255,38161
255,5394
255,38164
255,5397
255,5400
255,38171
255,38173
275,5409
275,5410
275,38179
116,5415
116,38184
116,38186
116,38188
226,5427
226,5429
226,5430
226,5431
226,38200
226,5432
696,38204
696,5437
696,5439
696,38207
696,5442
696,38211
696,5444
696,5445
696,38215
33403,38221
33403,38222
33403,38223
33403,38226
147,38231
147,5466
147,38236
147,38238
147,38239
147,5473
147,5475
147,38243
196,38248
196,5480
196,5481
196,38252
33188,38262
33188,5494
33188,38263
33188,5496
33188,5499
33400,5517
33400,38285
33400,5518
33400,5523
33400,38291
365,38294
365,38296
32940,5542
32940,38311
32940,38312
32940,38314
32940,38315
494,38324
494,38325
494,5557
494,5558
494,38326
494,5559
494,38328
494,38331
494,5564
494,38335
33106,5573
33106,38343
33166,38356
33166,5588
33166,5589
33166,38358
33166,5591
72,38371
72,5604
72,38372
72,38374
33515,5614
33515,38386
33515,38389
33244,5631
33244,5633
33244,38401
334,5647
334,38415
334,38416
334,5650
334,5651
334,5655
334,38424
334,5656
33131,5666
33131,38435
33131,38436
33131,5669
33131,5671
33131,38440
33131,5672
33131,5673
33131,5674
33156,5679
33156,38447
33156,38448
33156,38450
33156,5686
575,38465
575,5699
575,5700
575,5703
706,5715
706,5716
706,38485
706,38487
706,5721
460,5723
460,38492
460,5724
460,38494
460,5726
460,5729
460,38498
100,5732
100,5733
100,38502
100,5734
100,38503
100,38504
100,5736
100,5737
100,38506
203,5747
203,38516
203,5750
203,5751
203,38519
203,5752
32815,38528
32815,5760
32815,5762
32815,38531
32815,5764
32815,5765
32815,5767
32815,38536
32815,38537
32815,5773
33504,38547
33504,38552
33504,5785
33504,5787
33504,5788
684,38570
684,5804
684,38574
684,38577
684,5809
684,38578
32884,5818
32884,38587
32884,5819
32884,38589
33083,38598
33083,38600
383,5842
383,5844
383,38613
383,5846
383,38614
383,38615
33094,38623
33094,5855
33094,38624
33094,5861
33094,38632
33094,38634
33094,38636
33094,5870
33094,5872
32918,38651
32918,5883
32918,38652
32918,38656
32918,5888
32918,38657
32918,5890
32918,5892
33145,5903
33145,38672
33145,5905
33145,38673
33145,5906
33145,5907
32795,5917
32795,5919
32795,38688
32795,38689
204,38694
204,38695
204,38696
204,38701
204,38702
204,5935
32821,5947
32821,38715
32821,38716
32821,5948
32821,5949
32821,38719
32821,38720
252,5968
252,5970
252,38740
252,5972
252,5974
252,38743
252,5978
526,5982
526,38754
526,38755
32945,38766
32945,38767
32945,38769
32945,6001
32945,6003
32945,6004
32945,38772
439,6006
439,38775
439,38776
439,6009
439,6010
439,38779
439,38780
439,38781
439,6013
33037,6018
33037,6020
33037,6021
33037,38789
33037,6026
33037,6027
33037,38795
33037,38799
33037,38800
33437,38809
33437,6042
33437,38810
33437,38811
723,38823
723,6056
723,38824
723,38826
723,6058
723,38827
723,6060
723,38830
723,6062
723,38831
97,38844
97,6076
97,38846
97,6080
97,6081
97,6082
325,6097
325,38866
325,6100
33309,38882
33309,6114
33309,38883
500,38888
500,6120
500,38889
500,6122
500,38890
500,6124
266,6127
266,38897
233,38912
233,38914
233,6147
233,38917
233,6150
233,38920
233,6152
233,6154
233,6157
233,38925
177,38934
177,6166
177,6167
177,38937
177,6169
177,6173
177,6174
177,38942
177,6175
32829,6189
32829,6190
32829,6191
32829,38961
32829,6193
316,38972
316,6204
316,38973
316,6207
316,6208
316,38977
316,38978
396,38989
396,38990
396,6223
396,38992
396,6224
396,6227
396,38996
396,38998
396,38999
33395,39012
33395,6245
33395,6247
33395,39015
33152,6258
33152,39027
33152,39031
33152,39032
33152,39034
118,6271
118,39039
118,6272
118,6273
118,39041
118,6274
118,39043
17,39055
17,6289
17,39058
17,39060
17,6293
17,6294
17,39063
32773,6307
32773,39076
32773,6309
32773,39077
32773,6310
32773,39080
32773,6315
32773,6316
33107,6319
33107,39088
419,6336
419,6337
419,39106
32932,39121
32932,6353
32932,39122
32932,6355
32932,39123
32932,39124
32932,39126
32932,6360
32932,39129
32932,6361
33367,39142
33367,6375
418,6381
418,6382
418,6383
418,39155
418,39156
418,6389
418,6390
513,39167
513,6401
513,39170
513,6402
513,39172
513,39173
33376,6408
33376,6409
33376,39177
33376,39178
33376,6412
33376,6413
33376,6414
33376,6415
33376,6417
33376,39186
32837,6431
32837,39201
32837,39203
33128,39214
33128,39215
33128,6447
33128,39216
33128,6448
33128,6450
33128,39220
33128,6452
33128,39221
33250,39233
33250,6465
33250,39234
33250,6467
33250,39235
33250,6468
33250,39236
33250,6469
33250,39239
776,39248
776,6482
776,39253
776,39254
33058,39260
33058,39261
33058,6495
33058,39263
33058,39264
33058,6497
33058,39265
33058,39266
33058,39267
33058,39268
33040,39279
33040,6513
33040,39281
33040,6514
578,6516
578,6518
578,6520
578,39290
578,39291
578,6525
578,39293
578,6528
614,39298
614,39299
614,6531
614,6532
33203,39309
33203,39312
32834,6547
32834,39318
32834,39321
32834,6553
32834,6554
32834,6556
32834,39326
32834,6560
33392,6563
33392,39333
33392,39338
33392,6570
33392,39340
33392,6573
33392,6576
33392,6577
312,39350
312,39351
312,39352
312,39353
312,6585
312,39354
312,6587
312,39356
312,6588
33307,39359
33307,6594
33174,6604
33174,6605
33174,39373
299,6613
299,6614
299,6615
37,39386
37,39387
37,39389
37,6621
37,39390
37,39392
37,39395
37,39397
37,6630
37,6631
33426,39409
33426,6642
33426,39412
367,6654
367,39422
367,6656
367,39424
367,39429
367,6664
367,6666
190,39440
190,39441
190,39443
190,6677
190,39446
190,6681
190,6684
33252,39460
33252,6693
33252,6695
33252,6696
33252,39466
33252,6699
33252,39467
33252,6700
33212,6710
33212,6711
33212,6712
33212,39480
599,6720
599,6721
599,39490
599,6722
599,39491
599,39492
342,6736
342,6738
342,39507
342,6740
342,39508
342,39510
342,6742
342,39512
33265,6752
33265,39520
33265,39521
33265,6754
33265,39523
33265,6756
33265,39525
33265,6761
33265,39534
33111,6776
33111,39545
33111,6778
33111,6782
33111,39551
33111,6783
33111,6784
33111,39552
33111,39553
33015,39567
33015,39568
33015,6800
33015,6802
33015,39570
33015,6805
33015,6807
33015,6810
33015,39579
33015,6812
564,6824
564,39594
564,39596
564,39597
564,39598
564,39600
33077,6838
33077,6839
33077,39608
33077,6840
33077,39609
33077,39610
33077,39614
33077,39617
244,6863
244,39631
244,39632
244,39633
33229,39643
33229,6878
33229,39646
33229,6879
33229,6881
33229,6883
33257,39665
33257,6899
33257,6901
33257,39671
33257,6904
33257,39674
33257,6909
32941,6924
32941,39693
32941,6925
32941,39694
32941,39696
666,39699
666,6931
666,39700
463,39710
463,6945
463,39713
463,39717
463,39719
463,6952
463,6954
463,39723
463,6955
33091,39730
33091,39731
261,6968
261,39737
261,39738
261,39739
261,6971
261,6973
261,39743
357,39755
357,6988
357,39756
357,6989
357,39758
400,39763
400,6995
400,6997
400,6998
400,39766
400,6999
400,39767
587,7014
587,39783
587,39784
587,7016
406,39787
406,7020
406,7021
406,39789
406,7022
406,39791
406,7025
32770,7038
32770,39807
32770,39808
32770,39809
78,7055
78,39824
78,7058
78,39826
78,7059
78,7060
78,7061
78,7063
78,39832
32915,7070
32915,7073
32915,7074
32915,39845
32915,39846
32900,7088
32900,39856
32900,7089
32900,39858
32900,7090
32900,39859
256,39863
256,7096
256,39867
256,7101
256,39870
256,7104
256,39873
256,7105
256,39874
256,7107
497,7114
497,7115
497,39883
497,7117
497,7118
497,39888
32899,7143
32899,39912
32899,7144
32899,39914
32899,39915
32899,7147
32899,39916
32899,39917
26,7156
26,39924
26,7157
26,7158
26,7159
